OrderID,OrderDate,Year,Quarter,Month,MonthName,StoreID,City,Country,Region,ProductID,Category,SubCategory,ProductName,Quantity,UnitPrice,UnitCost,DiscountPct,DiscountAmount,Revenue,Cost,Profit,SalesChannel
ORD-2024-04821,2022-08-13,2022,Q3,8,Aug,S06,Toronto,Canada,North America,P019,Food & Beverage,Coffee,Artisan Blend Pack,1,21.96,8.0,0.05,1.1,20.86,8.0,12.86,In-Store
ORD-2024-04801,2022-08-13,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P011,Clothing,Women's Wear,Floral Midi Dress,2,75.2,30.82,0.15,22.56,127.84,61.64,66.2,In-Store
ORD-2023-03383,2022-08-13,2022,Q3,8,Aug,S08,Paris,France,Europe,P004,Electronics,Smartphones,PixelMax Pro,1,770.93,437.04,0.05,38.55,732.38,437.04,295.34,Online
ORD-2022-01590,2022-08-13,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P026,Sports,Apparel,Compression Leggings,1,67.04,22.41,0.05,3.35,63.69,22.41,41.28,Online
ORD-2022-01157,2022-08-13,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P022,Food & Beverage,Snacks,Premium Nut Mix,3,17.99,7.14,0.05,2.7,51.27,21.42,29.85,In-Store
ORD-2023-02187,2022-08-13,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P001,Electronics,Laptops,ProBook Elite 15,2,1049.67,643.36,0.1,209.93,1889.41,1286.72,602.69,In-Store
ORD-2023-01957,2022-08-14,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P020,Food & Beverage,Coffee,Single Origin Espresso,3,30.42,12.57,0.0,0.0,91.26,37.71,53.55,Online
ORD-2022-01310,2022-08-14,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P012,Clothing,Women's Wear,Premium Blazer,1,154.11,63.79,0.0,0.0,154.11,63.79,90.32,In-Store
ORD-2023-02551,2022-08-14,2022,Q3,8,Aug,S04,Houston,USA,South,P006,Electronics,Tablets,SlateBook Air,4,496.46,282.17,0.0,0.0,1985.84,1128.68,857.16,In-Store
ORD-2024-03877,2022-08-14,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P026,Sports,Apparel,Compression Leggings,2,62.58,21.84,0.0,0.0,125.16,43.68,81.48,In-Store
ORD-2024-04553,2022-08-15,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P026,Sports,Apparel,Compression Leggings,4,62.63,21.54,0.1,25.05,225.47,86.16,139.31,In-Store
ORD-2022-01421,2022-08-15,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P018,Furniture,Living Room,Coffee Table Walnut,4,226.54,97.42,0.0,0.0,906.16,389.68,516.48,Online
ORD-2024-05144,2022-08-15,2022,Q3,8,Aug,S01,New York,USA,Northeast,P016,Furniture,Office,Standing Desk Pro,2,594.68,268.76,0.0,0.0,1189.36,537.52,651.84,In-Store
ORD-2024-04703,2022-08-15,2022,Q3,8,Aug,S07,Sydney,Australia,APAC,P015,Furniture,Office,Ergonomic Desk Chair,3,289.05,118.89,0.0,0.0,867.15,356.67,510.48,Online
ORD-2022-00632,2022-08-15,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P022,Food & Beverage,Snacks,Premium Nut Mix,6,17.66,6.97,0.15,15.89,90.07,41.82,48.25,In-Store
ORD-2024-04568,2022-08-15,2022,Q3,8,Aug,S05,London,UK,Europe,P018,Furniture,Living Room,Coffee Table Walnut,4,235.33,95.5,0.3,282.4,658.92,382.0,276.92,In-Store
ORD-2023-02963,2022-08-15,2022,Q3,8,Aug,S01,New York,USA,Northeast,P018,Furniture,Living Room,Coffee Table Walnut,1,223.17,97.07,0.15,33.48,189.69,97.07,92.62,Online
ORD-2024-04209,2022-08-16,2022,Q3,8,Aug,S01,New York,USA,Northeast,P004,Electronics,Smartphones,PixelMax Pro,1,769.63,422.97,0.0,0.0,769.63,422.97,346.66,In-Store
ORD-2022-01059,2022-08-16,2022,Q3,8,Aug,S08,Paris,France,Europe,P015,Furniture,Office,Ergonomic Desk Chair,4,297.22,121.38,0.0,0.0,1188.88,485.52,703.36,Online
ORD-2022-00876,2022-08-16,2022,Q3,8,Aug,S05,London,UK,Europe,P015,Furniture,Office,Ergonomic Desk Chair,2,300.06,116.58,0.1,60.01,540.11,233.16,306.95,In-Store
ORD-2022-01350,2022-08-16,2022,Q3,8,Aug,S05,London,UK,Europe,P019,Food & Beverage,Coffee,Artisan Blend Pack,1,22.6,8.22,0.0,0.0,22.6,8.22,14.38,In-Store
ORD-2023-02352,2022-08-16,2022,Q3,8,Aug,S04,Houston,USA,South,P021,Food & Beverage,Snacks,Organic Granola Box,3,14.23,5.05,0.25,10.67,32.02,15.15,16.87,Online
ORD-2023-02108,2022-08-17,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P012,Clothing,Women's Wear,Premium Blazer,2,151.05,67.08,0.2,60.42,241.68,134.16,107.52,Online
ORD-2023-02131,2022-08-17,2022,Q3,8,Aug,S08,Paris,France,Europe,P025,Sports,Apparel,Performance Running Tee,3,38.46,15.57,0.1,11.54,103.84,46.71,57.13,In-Store
ORD-2023-02313,2022-08-17,2022,Q3,8,Aug,S04,Houston,USA,South,P002,Electronics,Laptops,UltraSlim 13,1,939.01,529.49,0.15,140.85,798.16,529.49,268.67,In-Store
ORD-2022-00001,2022-08-17,2022,Q3,8,Aug,S01,New York,USA,Northeast,P024,Sports,Equipment,Resistance Band Set,1,34.56,12.54,0.1,3.46,31.1,12.54,18.56,Online
ORD-2024-03952,2022-08-17,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P021,Food & Beverage,Snacks,Organic Granola Box,1,13.68,5.15,0.05,0.68,13.0,5.15,7.85,Online
ORD-2022-00996,2022-08-17,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P006,Electronics,Tablets,SlateBook Air,4,512.25,270.45,0.1,204.9,1844.1,1081.8,762.3,In-Store
ORD-2022-00055,2022-08-18,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P023,Sports,Equipment,Yoga Mat Premium,2,43.78,17.24,0.15,13.13,74.43,34.48,39.95,In-Store
ORD-2024-03594,2022-08-18,2022,Q3,8,Aug,S07,Sydney,Australia,APAC,P002,Electronics,Laptops,UltraSlim 13,1,907.32,513.76,0.1,90.73,816.59,513.76,302.83,Online
ORD-2024-03554,2022-08-18,2022,Q3,8,Aug,S04,Houston,USA,South,P025,Sports,Apparel,Performance Running Tee,4,38.11,14.62,0.05,7.62,144.82,58.48,86.34,Online
ORD-2023-03418,2022-08-18,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P016,Furniture,Office,Standing Desk Pro,2,623.21,270.38,0.15,186.96,1059.46,540.76,518.7,In-Store
ORD-2023-02670,2022-08-19,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P001,Electronics,Laptops,ProBook Elite 15,3,1144.01,617.9,0.15,514.8,2917.23,1853.7,1063.53,In-Store
ORD-2022-00485,2022-08-19,2022,Q3,8,Aug,S04,Houston,USA,South,P016,Furniture,Office,Standing Desk Pro,1,602.98,279.33,0.2,120.6,482.38,279.33,203.05,In-Store
ORD-2023-03092,2022-08-19,2022,Q3,8,Aug,S09,Berlin,Germany,Europe,P016,Furniture,Office,Standing Desk Pro,5,576.02,293.16,0.0,0.0,2880.1,1465.8,1414.3,Online
ORD-2022-01049,2022-08-19,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P022,Food & Beverage,Snacks,Premium Nut Mix,5,18.14,7.09,0.05,4.54,86.16,35.45,50.71,In-Store
ORD-2022-00577,2022-08-19,2022,Q3,8,Aug,S07,Sydney,Australia,APAC,P005,Electronics,Tablets,TabView 10,3,406.88,223.96,0.15,183.1,1037.54,671.88,365.66,Online
ORD-2024-04921,2022-08-20,2022,Q3,8,Aug,S08,Paris,France,Europe,P022,Food & Beverage,Snacks,Premium Nut Mix,2,18.65,7.34,0.0,0.0,37.3,14.68,22.62,In-Store
ORD-2022-00367,2022-08-20,2022,Q3,8,Aug,S01,New York,USA,Northeast,P026,Sports,Apparel,Compression Leggings,3,66.07,22.05,0.2,39.64,158.57,66.15,92.42,In-Store
ORD-2022-00909,2022-08-20,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P025,Sports,Apparel,Performance Running Tee,5,39.18,15.4,0.05,9.8,186.1,77.0,109.1,In-Store
ORD-2022-00144,2022-08-21,2022,Q3,8,Aug,S08,Paris,France,Europe,P004,Electronics,Smartphones,PixelMax Pro,1,746.42,421.79,0.2,149.28,597.14,421.79,175.35,In-Store
ORD-2023-01982,2022-08-21,2022,Q3,8,Aug,S01,New York,USA,Northeast,P014,Clothing,Footwear,Leather Oxford Classic,3,132.45,58.48,0.05,19.87,377.48,175.44,202.04,In-Store
ORD-2024-04962,2022-08-21,2022,Q3,8,Aug,S08,Paris,France,Europe,P006,Electronics,Tablets,SlateBook Air,2,504.24,283.19,0.2,201.7,806.78,566.38,240.4,In-Store
ORD-2024-04067,2022-08-21,2022,Q3,8,Aug,S05,London,UK,Europe,P003,Electronics,Smartphones,NexPhone X12,2,731.92,375.2,0.0,0.0,1463.84,750.4,713.44,In-Store
ORD-2022-00444,2022-08-22,2022,Q3,8,Aug,S06,Toronto,Canada,North America,P012,Clothing,Women's Wear,Premium Blazer,3,151.28,63.3,0.15,68.08,385.76,189.9,195.86,In-Store
ORD-2024-03866,2022-08-22,2022,Q3,8,Aug,S06,Toronto,Canada,North America,P021,Food & Beverage,Snacks,Organic Granola Box,5,14.04,4.82,0.15,10.53,59.67,24.1,35.57,In-Store
ORD-2024-04520,2022-08-22,2022,Q3,8,Aug,S01,New York,USA,Northeast,P012,Clothing,Women's Wear,Premium Blazer,2,152.51,63.13,0.05,15.25,289.77,126.26,163.51,Online
ORD-2022-00120,2022-08-22,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P013,Clothing,Footwear,Urban Runner Sneakers,3,100.44,40.64,0.1,30.13,271.19,121.92,149.27,In-Store
ORD-2022-01123,2022-08-22,2022,Q3,8,Aug,S07,Sydney,Australia,APAC,P015,Furniture,Office,Ergonomic Desk Chair,1,309.64,120.26,0.0,0.0,309.64,120.26,189.38,In-Store
ORD-2022-00454,2022-08-22,2022,Q3,8,Aug,S05,London,UK,Europe,P025,Sports,Apparel,Performance Running Tee,10,41.27,14.76,0.05,20.64,392.06,147.6,244.46,In-Store
ORD-2022-01718,2022-08-23,2022,Q3,8,Aug,S04,Houston,USA,South,P016,Furniture,Office,Standing Desk Pro,2,611.42,276.9,0.15,183.43,1039.41,553.8,485.61,In-Store
ORD-2024-04404,2022-08-23,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P011,Clothing,Women's Wear,Floral Midi Dress,3,78.33,30.8,0.0,0.0,234.99,92.4,142.59,Online
ORD-2022-00097,2022-08-23,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P007,Electronics,Accessories,Wireless Earbuds Pro,1,134.17,45.6,0.0,0.0,134.17,45.6,88.57,In-Store
ORD-2024-03812,2022-08-23,2022,Q3,8,Aug,S01,New York,USA,Northeast,P021,Food & Beverage,Snacks,Organic Granola Box,3,13.52,5.1,0.0,0.0,40.56,15.3,25.26,In-Store
ORD-2022-00098,2022-08-23,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P010,Clothing,Men's Wear,Casual Polo Pack,1,54.11,21.67,0.0,0.0,54.11,21.67,32.44,Online
ORD-2024-05043,2022-08-24,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P007,Electronics,Accessories,Wireless Earbuds Pro,2,122.96,45.51,0.1,24.59,221.33,91.02,130.31,In-Store
ORD-2023-02935,2022-08-24,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P013,Clothing,Footwear,Urban Runner Sneakers,1,102.1,42.37,0.0,0.0,102.1,42.37,59.73,Online
ORD-2024-04123,2022-08-24,2022,Q3,8,Aug,S07,Sydney,Australia,APAC,P003,Electronics,Smartphones,NexPhone X12,2,687.32,386.44,0.25,343.66,1030.98,772.88,258.1,Online
ORD-2024-04578,2022-08-24,2022,Q3,8,Aug,S07,Sydney,Australia,APAC,P008,Electronics,Accessories,Smart Watch Series 5,3,240.76,115.51,0.05,36.11,686.17,346.53,339.64,In-Store
ORD-2022-01594,2022-08-24,2022,Q3,8,Aug,S05,London,UK,Europe,P023,Sports,Equipment,Yoga Mat Premium,4,44.36,17.74,0.0,0.0,177.44,70.96,106.48,Online
ORD-2022-00501,2022-08-25,2022,Q3,8,Aug,S04,Houston,USA,South,P024,Sports,Equipment,Resistance Band Set,1,33.9,12.05,0.15,5.08,28.81,12.05,16.76,In-Store
ORD-2023-01912,2022-08-25,2022,Q3,8,Aug,S04,Houston,USA,South,P015,Furniture,Office,Ergonomic Desk Chair,5,308.14,117.94,0.0,0.0,1540.7,589.7,951.0,In-Store
ORD-2024-04256,2022-08-26,2022,Q3,8,Aug,S04,Houston,USA,South,P012,Clothing,Women's Wear,Premium Blazer,1,144.31,65.99,0.0,0.0,144.31,65.99,78.32,In-Store
ORD-2024-04389,2022-08-26,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P025,Sports,Apparel,Performance Running Tee,1,41.89,14.6,0.0,0.0,41.89,14.6,27.29,In-Store
ORD-2023-02892,2022-08-26,2022,Q3,8,Aug,S06,Toronto,Canada,North America,P011,Clothing,Women's Wear,Floral Midi Dress,1,79.76,28.82,0.0,0.0,79.76,28.82,50.94,Online
ORD-2023-02288,2022-08-27,2022,Q3,8,Aug,S09,Berlin,Germany,Europe,P003,Electronics,Smartphones,NexPhone X12,2,717.17,372.88,0.0,0.0,1434.34,745.76,688.58,Online
ORD-2023-02645,2022-08-27,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P005,Electronics,Tablets,TabView 10,3,382.91,224.85,0.1,114.87,1033.86,674.55,359.31,In-Store
ORD-2022-01536,2022-08-27,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P004,Electronics,Smartphones,PixelMax Pro,3,764.48,424.62,0.05,114.67,2178.77,1273.86,904.91,In-Store
ORD-2024-04131,2022-08-27,2022,Q3,8,Aug,S09,Berlin,Germany,Europe,P007,Electronics,Accessories,Wireless Earbuds Pro,2,123.65,43.58,0.0,0.0,247.3,87.16,160.14,Online
ORD-2024-04910,2022-08-27,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P021,Food & Beverage,Snacks,Organic Granola Box,4,13.81,4.93,0.15,8.29,46.95,19.72,27.23,In-Store
ORD-2023-02809,2022-08-28,2022,Q3,8,Aug,S07,Sydney,Australia,APAC,P017,Furniture,Living Room,Modular Sofa Set,1,1036.67,438.44,0.0,0.0,1036.67,438.44,598.23,Online
ORD-2024-04889,2022-08-29,2022,Q3,8,Aug,S02,Los Angeles,USA,West,P004,Electronics,Smartphones,PixelMax Pro,6,751.81,440.8,0.1,451.09,4059.77,2644.8,1414.97,Online
ORD-2022-01210,2022-08-29,2022,Q3,8,Aug,S01,New York,USA,Northeast,P023,Sports,Equipment,Yoga Mat Premium,4,42.89,17.8,0.2,34.31,137.25,71.2,66.05,In-Store
ORD-2022-00953,2022-08-29,2022,Q3,8,Aug,S05,London,UK,Europe,P005,Electronics,Tablets,TabView 10,1,408.8,213.45,0.25,102.2,306.6,213.45,93.15,Online
ORD-2024-03749,2022-08-30,2022,Q3,8,Aug,S07,Sydney,Australia,APAC,P008,Electronics,Accessories,Smart Watch Series 5,1,238.36,124.2,0.25,59.59,178.77,124.2,54.57,Online
ORD-2024-04765,2022-08-30,2022,Q3,8,Aug,S10,Tokyo,Japan,APAC,P020,Food & Beverage,Coffee,Single Origin Espresso,1,33.56,12.54,0.0,0.0,33.56,12.54,21.02,In-Store
ORD-2023-02703,2022-08-30,2022,Q3,8,Aug,S04,Houston,USA,South,P012,Clothing,Women's Wear,Premium Blazer,5,146.74,67.57,0.0,0.0,733.7,337.85,395.85,In-Store
ORD-2024-03849,2022-08-30,2022,Q3,8,Aug,S08,Paris,France,Europe,P002,Electronics,Laptops,UltraSlim 13,5,891.31,529.86,0.05,222.83,4233.72,2649.3,1584.42,Online
ORD-2023-03119,2022-08-30,2022,Q3,8,Aug,S08,Paris,France,Europe,P016,Furniture,Office,Standing Desk Pro,3,607.64,284.22,0.1,182.29,1640.63,852.66,787.97,In-Store
ORD-2024-03701,2022-08-31,2022,Q3,8,Aug,S05,London,UK,Europe,P016,Furniture,Office,Standing Desk Pro,4,572.98,285.34,0.0,0.0,2291.92,1141.36,1150.56,Online
ORD-2023-03053,2022-08-31,2022,Q3,8,Aug,S03,Chicago,USA,Midwest,P005,Electronics,Tablets,TabView 10,8,384.1,212.93,0.15,460.92,2611.88,1703.44,908.44,Online
ORD-2023-03112,2022-08-31,2022,Q3,8,Aug,S08,Paris,France,Europe,P017,Furniture,Living Room,Modular Sofa Set,3,968.07,444.0,0.05,145.21,2759.0,1332.0,1427.0,In-Store
ORD-2023-02588,2022-08-31,2022,Q3,8,Aug,S05,London,UK,Europe,P008,Electronics,Accessories,Smart Watch Series 5,10,247.65,123.8,0.2,495.3,1981.2,1238.0,743.2,In-Store
ORD-2022-00932,2022-08-31,2022,Q3,8,Aug,S01,New York,USA,Northeast,P015,Furniture,Office,Ergonomic Desk Chair,1,289.36,120.54,0.15,43.4,245.96,120.54,125.42,In-Store
ORD-2022-00122,2022-08-31,2022,Q3,8,Aug,S09,Berlin,Germany,Europe,P025,Sports,Apparel,Performance Running Tee,3,41.66,14.81,0.1,12.5,112.48,44.43,68.05,Online
ORD-2024-03690,2022-08-31,2022,Q3,8,Aug,S04,Houston,USA,South,P019,Food & Beverage,Coffee,Artisan Blend Pack,5,22.2,7.67,0.0,0.0,111.0,38.35,72.65,In-Store
ORD-2023-03252,2022-09-01,2022,Q3,9,Sep,S05,London,UK,Europe,P006,Electronics,Tablets,SlateBook Air,6,497.73,266.28,0.0,0.0,2986.38,1597.68,1388.7,Online
ORD-2024-04219,2022-09-01,2022,Q3,9,Sep,S07,Sydney,Australia,APAC,P018,Furniture,Living Room,Coffee Table Walnut,4,227.86,90.46,0.0,0.0,911.44,361.84,549.6,In-Store
ORD-2023-01922,2022-09-01,2022,Q3,9,Sep,S06,Toronto,Canada,North America,P011,Clothing,Women's Wear,Floral Midi Dress,3,78.81,29.72,0.3,70.93,165.5,89.16,76.34,In-Store
ORD-2024-03677,2022-09-02,2022,Q3,9,Sep,S01,New York,USA,Northeast,P016,Furniture,Office,Standing Desk Pro,3,598.78,281.24,0.1,179.63,1616.71,843.72,772.99,In-Store
ORD-2024-04039,2022-09-02,2022,Q3,9,Sep,S01,New York,USA,Northeast,P018,Furniture,Living Room,Coffee Table Walnut,5,231.51,95.81,0.05,57.88,1099.67,479.05,620.62,Online
ORD-2023-02121,2022-09-02,2022,Q3,9,Sep,S04,Houston,USA,South,P012,Clothing,Women's Wear,Premium Blazer,3,151.62,64.32,0.1,45.49,409.37,192.96,216.41,In-Store
ORD-2023-01937,2022-09-03,2022,Q3,9,Sep,S08,Paris,France,Europe,P014,Clothing,Footwear,Leather Oxford Classic,1,134.23,59.9,0.0,0.0,134.23,59.9,74.33,In-Store
ORD-2023-02439,2022-09-03,2022,Q3,9,Sep,S05,London,UK,Europe,P005,Electronics,Tablets,TabView 10,6,403.03,224.31,0.2,483.64,1934.54,1345.86,588.68,Online
ORD-2023-02668,2022-09-03,2022,Q3,9,Sep,S04,Houston,USA,South,P005,Electronics,Tablets,TabView 10,1,417.62,229.78,0.0,0.0,417.62,229.78,187.84,In-Store
ORD-2024-03842,2022-09-04,2022,Q3,9,Sep,S09,Berlin,Germany,Europe,P005,Electronics,Tablets,TabView 10,1,403.58,219.61,0.05,20.18,383.4,219.61,163.79,Online
ORD-2023-02986,2022-09-04,2022,Q3,9,Sep,S07,Sydney,Australia,APAC,P013,Clothing,Footwear,Urban Runner Sneakers,4,101.88,40.74,0.0,0.0,407.52,162.96,244.56,In-Store
ORD-2023-02285,2022-09-04,2022,Q3,9,Sep,S05,London,UK,Europe,P010,Clothing,Men's Wear,Casual Polo Pack,3,53.01,22.79,0.1,15.9,143.13,68.37,74.76,Online
ORD-2023-02805,2022-09-04,2022,Q3,9,Sep,S05,London,UK,Europe,P007,Electronics,Accessories,Wireless Earbuds Pro,2,128.34,44.82,0.0,0.0,256.68,89.64,167.04,In-Store
ORD-2022-00778,2022-09-04,2022,Q3,9,Sep,S09,Berlin,Germany,Europe,P015,Furniture,Office,Ergonomic Desk Chair,1,290.87,116.54,0.1,29.09,261.78,116.54,145.24,Online
ORD-2022-01321,2022-09-04,2022,Q3,9,Sep,S09,Berlin,Germany,Europe,P006,Electronics,Tablets,SlateBook Air,1,488.92,268.95,0.0,0.0,488.92,268.95,219.97,In-Store
ORD-2024-04579,2022-09-04,2022,Q3,9,Sep,S04,Houston,USA,South,P003,Electronics,Smartphones,NexPhone X12,5,729.24,383.99,0.0,0.0,3646.2,1919.95,1726.25,In-Store
ORD-2022-00572,2022-09-04,2022,Q3,9,Sep,S08,Paris,France,Europe,P006,Electronics,Tablets,SlateBook Air,1,507.88,281.84,0.0,0.0,507.88,281.84,226.04,In-Store
ORD-2024-03920,2022-09-04,2022,Q3,9,Sep,S03,Chicago,USA,Midwest,P011,Clothing,Women's Wear,Floral Midi Dress,1,78.08,31.11,0.0,0.0,78.08,31.11,46.97,Online
ORD-2022-00862,2022-09-04,2022,Q3,9,Sep,S04,Houston,USA,South,P024,Sports,Equipment,Resistance Band Set,3,34.31,11.52,0.0,0.0,102.93,34.56,68.37,In-Store
ORD-2023-03280,2022-09-05,2022,Q3,9,Sep,S09,Berlin,Germany,Europe,P026,Sports,Apparel,Compression Leggings,5,66.66,23.0,0.0,0.0,333.3,115.0,218.3,Online
ORD-2023-01826,2022-09-05,2022,Q3,9,Sep,S09,Berlin,Germany,Europe,P004,Electronics,Smartphones,PixelMax Pro,1,769.18,415.71,0.0,0.0,769.18,415.71,353.47,Online
ORD-2023-02909,2022-09-05,2022,Q3,9,Sep,S08,Paris,France,Europe,P006,Electronics,Tablets,SlateBook Air,3,480.06,282.26,0.0,0.0,1440.18,846.78,593.4,Online
ORD-2024-03973,2022-09-05,2022,Q3,9,Sep,S09,Berlin,Germany,Europe,P020,Food & Beverage,Coffee,Single Origin Espresso,3,31.62,11.57,0.05,4.74,90.12,34.71,55.41,Online
ORD-2022-00101,2022-09-05,2022,Q3,9,Sep,S10,Tokyo,Japan,APAC,P026,Sports,Apparel,Compression Leggings,2,65.92,21.09,0.1,13.18,118.66,42.18,76.48,Online
ORD-2024-03527,2022-09-06,2022,Q3,9,Sep,S02,Los Angeles,USA,West,P019,Food & Beverage,Coffee,Artisan Blend Pack,3,22.95,7.99,0.0,0.0,68.85,23.97,44.88,Online
ORD-2023-01909,2022-09-06,2022,Q3,9,Sep,S09,Berlin,Germany,Europe,P026,Sports,Apparel,Compression Leggings,2,64.08,22.71,0.05,6.41,121.75,45.42,76.33,Online
ORD-2024-05096,2022-09-06,2022,Q3,9,Sep,S07,Sydney,Australia,APAC,P005,Electronics,Tablets,TabView 10,2,404.2,215.63,0.15,121.26,687.14,431.26,255.88,Online
ORD-2022-01195,2022-09-07,2022,Q3,9,Sep,S09,Berlin,Germany,Europe,P008,Electronics,Accessories,Smart Watch Series 5,2,254.12,122.26,0.2,101.65,406.59,244.52,162.07,In-Store
ORD-2024-03711,2022-09-08,2022,Q3,9,Sep,S06,Toronto,Canada,North America,P013,Clothing,Footwear,Urban Runner Sneakers,4,95.99,42.8,0.05,19.2,364.76,171.2,193.56,In-Store
ORD-2022-00185,2022-09-08,2022,Q3,9,Sep,S08,Paris,France,Europe,P003,Electronics,Smartphones,NexPhone X12,3,677.74,363.64,0.1,203.32,1829.9,1090.92,738.98,In-Store
ORD-2024-03470,2022-09-09,2022,Q3,9,Sep,S01,New York,USA,Northeast,P008,Electronics,Accessories,Smart Watch Series 5,1,248.95,117.72,0.25,62.24,186.71,117.72,68.99,Online
ORD-2023-02964,2022-09-09,2022,Q3,9,Sep,S01,New York,USA,Northeast,P007,Electronics,Accessories,Wireless Earbuds Pro,5,132.57,45.78,0.15,99.43,563.42,228.9,334.52,Online
ORD-2022-01733,2022-09-09,2022,Q3,9,Sep,S02,Los Angeles,USA,West,P005,Electronics,Tablets,TabView 10,5,386.21,224.51,0.0,0.0,1931.05,1122.55,808.5,Online
ORD-2022-01078,2022-09-09,2022,Q3,9,Sep,S08,Paris,France,Europe,P023,Sports,Equipment,Yoga Mat Premium,4,43.2,17.53,0.2,34.56,138.24,70.12,68.12,In-Store
ORD-2023-02672,2022-09-10,2022,Q3,9,Sep,S06,Toronto,Canada,North America,P011,Clothing,Women's Wear,Floral Midi Dress,2,75.77,28.98,0.05,7.58,143.96,57.96,86.0,In-Store
ORD-2023-03269,2022-09-10,2022,Q3,9,Sep,S04,Houston,USA,South,P025,Sports,Apparel,Performance Running Tee,4,40.68,15.58,0.1,16.27,146.45,62.32,84.13,Online
ORD-2022-01345,2022-09-10,2022,Q3,9,Sep,S06,Toronto,Canada,North America,P013,Clothing,Footwear,Urban Runner Sneakers,2,98.93,41.6,0.0,0.0,197.86,83.2,114.66,In-Store
ORD-2023-02953,2022-09-10,2022,Q3,9,Sep,S06,Toronto,Canada,North America,P020,Food & Beverage,Coffee,Single Origin Espresso,1,30.72,12.15,0.05,1.54,29.18,12.15,17.03,Online
ORD-2022-01510,2022-09-10,2022,Q3,9,Sep,S03,Chicago,USA,Midwest,P018,Furniture,Living Room,Coffee Table Walnut,2,219.12,97.7,0.15,65.74,372.5,195.4,177.1,In-Store
ORD-2023-01829,2022-09-10,2022,Q3,9,Sep,S07,Sydney,Australia,APAC,P005,Electronics,Tablets,TabView 10,1,392.63,220.23,0.15,58.89,333.74,220.23,113.51,In-Store
ORD-2022-00590,2022-09-11,2022,Q3,9,Sep,S01,New York,USA,Northeast,P008,Electronics,Accessories,Smart Watch Series 5,3,255.5,120.5,0.0,0.0,766.5,361.5,405.0,Online
ORD-2023-01964,2022-09-11,2022,Q3,9,Sep,S07,Sydney,Australia,APAC,P021,Food & Beverage,Snacks,Organic Granola Box,4,14.14,5.08,0.2,11.31,45.25,20.32,24.93,Online
ORD-2022-01111,2022-09-12,2022,Q3,9,Sep,S05,London,UK,Europe,P014,Clothing,Footwear,Leather Oxford Classic,5,141.83,58.24,0.1,70.92,638.24,291.2,347.04,Online
ORD-2023-03036,2022-09-12,2022,Q3,9,Sep,S10,Tokyo,Japan,APAC,P005,Electronics,Tablets,TabView 10,3,416.93,215.71,0.0,0.0,1250.79,647.13,603.66,In-Store
ORD-2022-01542,2022-09-12,2022,Q3,9,Sep,S04,Houston,USA,South,P022,Food & Beverage,Snacks,Premium Nut Mix,1,17.46,7.06,0.1,1.75,15.71,7.06,8.65,In-Store
ORD-2022-00470,2022-09-12,2022,Q3,9,Sep,S03,Chicago,USA,Midwest,P015,Furniture,Office,Ergonomic Desk Chair,10,287.57,120.92,0.05,143.78,2731.91,1209.2,1522.71,In-Store
ORD-2023-02784,2022-09-12,2022,Q3,9,Sep,S01,New York,USA,Northeast,P004,Electronics,Smartphones,PixelMax Pro,2,763.73,429.46,0.1,152.75,1374.71,858.92,515.79,In-Store
ORD-2022-01456,2022-09-12,2022,Q3,9,Sep,S05,London,UK,Europe,P008,Electronics,Accessories,Smart Watch Series 5,4,242.29,114.02,0.1,96.92,872.24,456.08,416.16,In-Store
ORD-2022-01299,2022-09-13,2022,Q3,9,Sep,S08,Paris,France,Europe,P010,Clothing,Men's Wear,Casual Polo Pack,1,53.74,21.99,0.0,0.0,53.74,21.99,31.75,In-Store
ORD-2022-00252,2022-09-13,2022,Q3,9,Sep,S05,London,UK,Europe,P003,Electronics,Smartphones,NexPhone X12,1,685.69,391.92,0.2,137.14,548.55,391.92,156.63,In-Store
